City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Vung Tau,VN,2022-07-28 01:20:46,10.346,107.0843,81.01,81,52,4.63
594,Coromandel,BR,2022-07-28 01:20:46,-18.4733,-47.2003,60.98,51,0,3.65
595,Dabakala,CI,2022-07-28 01:20:47,8.3667,-4.4333,71.51,94,46,5.41
596,Havelock,US,2022-07-28 01:20:47,34.8791,-76.9013,84.16,88,48,5.99
597,Tonj,SS,2022-07-28 01:20:47,7.2737,28.6822,69.91,95,100,2.13
598,Kirakira,SB,2022-07-28 01:20:48,-10.4544,161.9205,84.67,68,100,6.98
599,Wakema,MM,2022-07-28 01:20:48,16.6,95.1833,82.42,80,74,7.78
600,Empalme,MX,2022-07-28 01:20:48,27.9667,-110.8167,89.92,79,75,11.5
601,Petropavlovsk-Kamchatskiy,RU,2022-07-28 01:20:49,53.0452,158.6483,73.99,43,40,4.47
602,Mitsamiouli,KM,2022-07-28 01:20:49,-11.3847,43.2844,75.51,72,29,6.15
603,Halvad,IN,2022-07-28 01:20:49,23.0167,71.1833,79.61,84,88,8.66
604,Tonota,BW,2022-07-28 01:20:50,-21.4833,27.4833,54.88,52,0,5.99
605,Mount Darwin,ZW,2022-07-28 01:20:50,-16.7725,31.5838,51.85,79,5,3.13
606,Coari,BR,2022-07-28 01:20:50,-4.085,-63.1414,78.73,61,59,0.54
607,Bantry,IE,2022-07-28 01:20:51,51.6833,-9.45,57.78,87,100,5.57
608,Kinshasa,CD,2022-07-28 01:21:51,-4.3246,15.3215,68.38,83,42,4.61
609,Egvekinot,RU,2022-07-28 01:21:52,66.3167,-179.1667,39.11,79,100,5.82
610,Sioux Lookout,CA,2022-07-28 01:21:52,50.1001,-91.917,59.07,94,75,5.75
611,Nishihara,JP,2022-07-28 01:21:52,26.1842,127.7558,85.68,81,75,11.5
612,Innisfail,AU,2022-07-28 01:19:18,-17.5333,146.0333,71.11,64,90,12.77
613,Skibbereen,IE,2022-07-28 01:21:07,51.55,-9.2667,58.1,85,99,8.61
614,Karratha,AU,2022-07-28 01:21:53,-20.7377,116.8463,74.26,43,0,13.78
615,Maceio,BR,2022-07-28 01:21:53,-9.6658,-35.7353,74.64,83,40,3.44
616,Majene,ID,2022-07-28 01:21:54,-3.5403,118.9707,80.38,79,98,15.99
617,Moratuwa,LK,2022-07-28 01:21:54,6.773,79.8816,76.77,88,55,5.19
618,Verkhoyansk,RU,2022-07-28 01:21:54,67.5447,133.385,79.86,42,98,3.71
619,Trebinje,BA,2022-07-28 01:21:55,42.7119,18.3442,73.76,60,0,11.5
620,Esso,RU,2022-07-28 01:21:55,55.9333,158.7,62.49,62,86,5.77
621,Santiago,CL,2022-07-28 01:17:03,-33.4569,-70.6483,53.85,77,75,5.75
622,Walvis Bay,NA,2022-07-28 01:20:09,-22.9575,14.5053,53.1,100,10,5.75
623,Bom Jesus,BR,2022-07-28 01:21:56,-9.0744,-44.3586,74.82,43,84,2.44
624,Saint-Vallier,FR,2022-07-28 01:21:56,46.6411,4.3711,54.32,70,0,1.9
625,Dubbo,AU,2022-07-28 01:21:56,-32.25,148.6167,55.53,58,100,12.66
626,Kargasok,RU,2022-07-28 01:21:57,59.0556,80.8572,61.84,93,33,10.42
627,Santarem,BR,2022-07-28 01:21:57,-2.4431,-54.7083,78.93,94,75,2.3
628,Abbeyleix,IE,2022-07-28 01:21:57,52.8992,-7.3575,53.64,88,44,1.99
629,Mount Gambier,AU,2022-07-28 01:21:58,-37.8333,140.7667,52.03,70,100,5.28
630,Jumla,NP,2022-07-28 01:21:58,29.2747,82.1838,62.98,95,100,1.23
631,Aykhal,RU,2022-07-28 01:21:59,66.0,111.5,78.49,64,63,9.84
632,Mehran,IR,2022-07-28 01:21:59,33.1222,46.1646,91.85,8,26,10.07
633,Koundara,GN,2022-07-28 01:22:00,12.4833,-13.3,74.03,98,100,3.71
634,Huilong,CN,2022-07-28 01:22:00,31.8111,121.655,89.92,78,0,7.94
635,Umea,SE,2022-07-28 01:22:00,63.8284,20.2597,50.92,76,75,13.8
636,Sungaipenuh,ID,2022-07-28 01:22:01,-2.0833,101.3833,69.66,82,73,1.9
637,Cehegin,ES,2022-07-28 01:22:01,38.0924,-1.7985,72.54,85,0,0.81
638,Sayyan,YE,2022-07-28 01:22:01,15.1718,44.3244,60.31,75,59,6.22
639,Ryotsu,JP,2022-07-28 01:17:57,38.0833,138.4333,80.38,76,95,4.14
640,Mukhen,RU,2022-07-28 01:22:02,48.1,136.1,81.34,64,57,3.69
641,Giddalur,IN,2022-07-28 01:22:02,15.35,78.9167,77.2,89,90,2.82
642,Qingdao,CN,2022-07-28 01:22:03,36.0986,120.3719,82.0,83,75,6.71
643,Kalemie,CD,2022-07-28 01:22:03,-5.9475,29.1947,69.24,66,50,2.55
644,Padang,ID,2022-07-28 01:22:03,-0.9492,100.3543,75.25,69,43,3.27
645,Port Townsend,US,2022-07-28 01:22:04,48.117,-122.7605,88.18,61,0,5.99
646,Srednekolymsk,RU,2022-07-28 01:22:04,67.45,153.6833,53.82,46,100,10.09
647,Palora,EC,2022-07-28 01:22:04,-1.7,-77.9333,64.06,97,100,1.81
648,Isangel,VU,2022-07-28 01:22:05,-19.55,169.2667,77.14,83,100,12.64
649,Lianzhou,CN,2022-07-28 01:22:05,24.7811,112.3825,87.73,66,76,1.16
650,Broken Hill,AU,2022-07-28 01:22:05,-31.95,141.4333,55.76,40,0,3.47
651,Balaipungut,ID,2022-07-28 01:22:06,1.05,101.2833,77.88,90,51,3.38
652,Dombarovskiy,RU,2022-07-28 01:22:06,50.7587,59.5386,58.77,91,19,9.89
653,Harrison,US,2022-07-28 01:23:07,30.4091,-89.0436,86.07,75,0,8.05
654,Qinhuangdao,CN,2022-07-28 01:23:07,39.9317,119.5883,76.62,88,100,10.0
655,Nisia Floresta,BR,2022-07-28 01:23:08,-6.0911,-35.2086,75.58,86,100,8.12
656,Atasu,KZ,2022-07-28 01:23:08,48.6814,71.6433,73.17,42,39,8.05
657,Mugur-Aksy,RU,2022-07-28 01:23:08,50.35,90.5,53.31,63,100,1.32
658,Kortkeros,RU,2022-07-28 01:23:09,61.8106,51.5806,50.18,76,56,4.43
659,Prince George,CA,2022-07-28 01:18:33,53.9166,-122.753,92.62,32,0,4.61
660,Liverpool,GB,2022-07-28 01:23:09,53.4106,-2.9779,61.61,87,20,3.44
661,Zwedru,LR,2022-07-28 01:23:09,6.0667,-8.1281,69.89,98,99,3.71
662,Muscat,OM,2022-07-28 01:23:10,23.6139,58.5922,84.22,74,96,4.16
663,Nova Olinda Do Norte,BR,2022-07-28 01:23:10,-3.8881,-59.0942,77.86,65,58,2.62
664,Batagay-Alyta,RU,2022-07-28 01:23:11,67.8006,130.4114,77.67,47,70,4.83
665,Muroto,JP,2022-07-28 01:23:11,33.2833,134.15,82.02,81,34,9.73
666,Yerbogachen,RU,2022-07-28 01:23:11,61.2767,108.0108,67.59,75,24,9.31
667,Greeneville,US,2022-07-28 01:23:12,36.1632,-82.831,79.68,86,0,5.75
668,Rundu,NA,2022-07-28 01:23:12,-17.9333,19.7667,54.43,39,5,6.04
669,Ust-Uda,RU,2022-07-28 01:23:12,54.1742,103.0304,60.98,69,100,3.83
670,Praia Da Vitoria,PT,2022-07-28 01:23:02,38.7333,-27.0667,73.76,94,75,9.33
671,Whitehorse,CA,2022-07-28 01:23:13,60.7161,-135.0538,63.37,50,100,8.05
672,Hami,CN,2022-07-28 01:23:13,42.8,93.45,88.16,10,0,13.4
673,Telimele,GN,2022-07-28 01:23:14,10.9167,-13.3333,70.83,99,100,2.08
674,Porto Velho,BR,2022-07-28 01:23:14,-8.7619,-63.9039,75.25,60,0,0.0
675,Alice Town,BS,2022-07-28 01:23:14,25.7167,-79.3,82.96,78,0,14.67
676,Nelson Bay,AU,2022-07-28 01:23:15,-32.7167,152.15,62.01,61,0,10.0
677,Jijiga,ET,2022-07-28 01:23:15,9.35,42.8,62.13,65,30,17.25
678,Farso,DK,2022-07-28 01:23:15,56.7728,9.3393,54.86,90,4,7.2
679,Balatonfenyves,HU,2022-07-28 01:23:16,46.7154,17.4922,70.92,59,44,6.13
680,Dongobesh,TZ,2022-07-28 01:23:16,-4.0667,35.3833,49.91,95,90,5.28
681,Havoysund,NO,2022-07-28 01:23:17,70.9963,24.6622,50.23,90,100,21.56
682,Cabedelo,BR,2022-07-28 01:23:17,-6.9811,-34.8339,74.07,80,34,10.29
683,San Policarpo,PH,2022-07-28 01:23:17,12.1791,125.5072,82.56,84,100,7.78
684,Kasongo,CD,2022-07-28 01:23:18,-4.45,26.6667,72.99,49,8,3.13
685,Muravlenko,RU,2022-07-28 01:23:18,63.7898,74.523,54.7,65,11,7.34
686,Irbil,IQ,2022-07-28 01:23:18,36.1926,44.0106,75.02,13,0,2.3
687,Atchison,US,2022-07-28 01:22:38,39.563,-95.1216,84.79,75,40,1.88
688,Cuamba,MZ,2022-07-28 01:23:19,-14.8031,36.5372,58.28,84,19,3.62
689,Pimentel,PE,2022-07-28 01:23:19,-6.8367,-79.9342,63.05,85,49,17.16
690,Kanlagay,PH,2022-07-28 01:23:20,5.8757,121.2915,82.94,71,100,4.43
691,Noumea,NC,2022-07-28 01:20:24,-22.2763,166.4572,77.0,99,100,5.03
692,Melfi,IT,2022-07-28 01:23:20,40.9965,15.6514,67.46,79,0,1.57
693,Ponta Delgada,PT,2022-07-28 01:23:21,37.7333,-25.6667,74.12,83,75,3.44
694,San Quintin,MX,2022-07-28 01:20:12,30.4833,-115.95,71.67,72,18,12.68
695,Shache,CN,2022-07-28 01:23:21,38.4167,77.2406,84.69,20,1,6.24
696,Dzilam Gonzalez,MX,2022-07-28 01:23:21,21.2833,-88.9333,76.64,91,92,4.94
697,Alnashi,RU,2022-07-28 01:23:22,56.1874,52.4792,56.64,84,10,4.99
698,Pitelino,RU,2022-07-28 01:23:22,54.5777,41.8145,64.17,91,0,6.08
699,Kedrovyy,RU,2022-07-28 01:23:23,56.1667,91.8167,57.87,66,61,2.44
700,Beira,MZ,2022-07-28 01:23:23,-19.8436,34.8389,63.37,69,0,1.68
701,Honiara,SB,2022-07-28 01:24:23,-9.4333,159.95,87.55,62,100,7.74
702,Santa Luzia,BR,2022-07-28 01:24:24,-19.7697,-43.8514,65.3,70,0,6.91
703,Nova Olimpia,BR,2022-07-28 01:24:24,-14.7972,-57.2881,74.26,36,0,3.04
704,Grand Gaube,MU,2022-07-28 01:24:24,-20.0064,57.6608,67.37,79,2,3.0
705,Tezu,IN,2022-07-28 01:24:25,27.9167,96.1667,77.14,96,99,1.19
706,Santo Antonio Do Ica,BR,2022-07-28 01:24:25,-3.1022,-67.9397,74.66,92,100,1.54
707,Neryungri,RU,2022-07-28 01:24:25,56.6709,124.6491,77.7,57,100,6.55
708,Srivardhan,IN,2022-07-28 01:24:26,18.0333,73.0167,78.24,88,100,3.91
709,Puerto Escondido,MX,2022-07-28 01:24:26,15.85,-97.0667,80.26,83,100,4.79
710,Salinopolis,BR,2022-07-28 01:24:26,-0.6136,-47.3561,78.49,84,62,11.43
711,Yaransk,RU,2022-07-28 01:24:27,57.3033,47.8861,56.03,80,7,5.48
712,Aberdeen,GB,2022-07-28 01:24:27,57.1437,-2.0981,49.53,100,83,2.3
