City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
525,Walvis Bay,NA,2022-07-28 03:23:02,clear sky,-22.9575,14.5053,53.1,93,5,1.14
526,Lander,US,2022-07-28 03:23:02,moderate rain,42.833,-108.7307,79.2,72,100,8.05
527,Scarborough,GB,2022-07-28 03:19:12,overcast clouds,54.2797,-0.4044,59.32,81,100,1.01
528,Waddan,LY,2022-07-28 03:23:03,clear sky,29.1614,16.139,77.49,42,0,4.38
529,Siva,EG,2022-07-28 03:23:03,clear sky,29.2041,25.5195,81.54,43,0,5.95
530,Agadez,NE,2022-07-28 03:23:03,scattered clouds,19.75,10.25,84.81,16,44,3.51
531,San Juan,AR,2022-07-28 03:23:04,overcast clouds,-31.5375,-68.5364,50.11,71,99,12.35
532,Makakilo City,US,2022-07-28 03:23:04,clear sky,21.3469,-158.0858,82.72,56,0,14.97
533,Santa Cruz Del Sur,CU,2022-07-28 03:23:04,broken clouds,20.7147,-77.9956,78.89,83,84,15.39
534,Timbo,BR,2022-07-28 03:23:05,overcast clouds,-26.8233,-49.2717,60.57,99,85,1.39
535,Kushiro,JP,2022-07-28 03:23:05,broken clouds,42.975,144.3747,77.95,78,75,5.75
536,Eenhana,NA,2022-07-28 03:23:06,scattered clouds,-17.4667,16.3333,53.67,37,31,3.4
537,Ouro Preto Do Oeste,BR,2022-07-28 03:23:06,broken clouds,-10.7481,-62.2158,74.44,41,62,2.51
538,Lipin Bor,RU,2022-07-28 03:23:06,overcast clouds,60.2622,37.9763,63.77,97,100,2.46
539,Lakshmeshwar,IN,2022-07-28 03:23:07,moderate rain,15.1333,75.4667,73.53,68,27,1.19
540,Bubaque,GW,2022-07-28 03:23:07,overcast clouds,11.2833,-15.8333,79.93,77,99,8.34
541,Kipushi,CD,2022-07-28 03:23:07,broken clouds,-11.7667,27.2333,51.04,66,58,4.59
542,Nowogard,PL,2022-07-28 03:23:08,clear sky,53.6744,15.1163,51.44,93,0,1.14
543,Tautira,PF,2022-07-28 03:18:19,light rain,-17.7333,-149.15,76.93,79,39,26.53
544,Raudeberg,NO,2022-07-28 03:23:08,few clouds,61.9875,5.1352,45.27,72,18,5.53
545,Coahuayana,MX,2022-07-28 03:23:09,overcast clouds,18.7333,-103.6833,78.4,84,97,1.1
546,Myrtle Beach,US,2022-07-28 03:20:14,clear sky,33.6891,-78.8867,82.44,84,0,11.5
547,Owen Sound,CA,2022-07-28 03:23:09,clear sky,44.5672,-80.9435,70.16,93,5,11.01
548,Hovd,MN,2022-07-28 03:23:10,clear sky,48.0056,91.6419,65.53,33,3,4.79
549,Adrar,MR,2022-07-28 03:23:10,clear sky,20.5022,-10.0711,95.29,10,0,8.84
550,Jacksonville Beach,US,2022-07-28 03:23:00,few clouds,30.2947,-81.3931,80.73,79,20,9.22
551,Gobabis,NA,2022-07-28 03:24:11,broken clouds,-22.45,18.9667,57.58,38,73,12.37
552,Neuquen,AR,2022-07-28 03:24:11,clear sky,-38.9516,-68.0591,44.49,76,0,2.3
553,Jertih,MY,2022-07-28 03:21:22,broken clouds,5.7336,102.4897,87.51,64,61,0.34
554,Nabire,ID,2022-07-28 03:24:11,few clouds,-3.3667,135.4833,82.36,81,20,2.15
555,Husavik,IS,2022-07-28 03:24:12,scattered clouds,66.0449,-17.3389,52.9,84,33,9.66
556,Minot,US,2022-07-28 03:24:12,clear sky,48.2325,-101.2963,62.82,67,0,8.05
557,Flinders,AU,2022-07-28 03:24:12,few clouds,-34.5833,150.8552,68.38,52,11,7.0
558,Baturaja,ID,2022-07-28 03:24:13,overcast clouds,-4.1333,104.1667,78.66,87,100,3.22
559,Tabuk,PH,2022-07-28 03:24:13,overcast clouds,17.4189,121.4443,86.86,68,100,3.33
560,Caxito,AO,2022-07-28 03:24:14,overcast clouds,-8.5785,13.6643,70.47,86,100,1.01
561,Batesville,US,2022-07-28 03:24:14,scattered clouds,35.7698,-91.641,83.84,61,40,0.0
562,Menongue,AO,2022-07-28 03:24:14,broken clouds,-14.6585,17.691,48.79,44,51,4.94
563,Rio Claro,BR,2022-07-28 03:24:15,few clouds,-22.4114,-47.5614,62.58,57,14,3.27
564,Kuito,AO,2022-07-28 03:24:15,overcast clouds,-12.3833,16.9333,48.99,41,100,2.93
565,Saint Marys,US,2022-07-28 03:19:37,clear sky,30.7305,-81.5465,80.71,76,0,8.05
566,Taltal,CL,2022-07-28 03:24:15,overcast clouds,-25.4,-70.4833,59.52,79,100,5.35
567,Revelstoke,CA,2022-07-28 03:24:16,clear sky,50.9832,-118.2023,77.02,65,0,0.0
568,Bocas Del Toro,PA,2022-07-28 03:24:16,overcast clouds,9.3333,-82.25,78.98,81,100,5.37
569,Champerico,GT,2022-07-28 03:24:17,broken clouds,14.3,-91.9167,79.18,80,62,3.83
570,Tanete,ID,2022-07-28 03:24:17,overcast clouds,-3.9443,119.7848,85.62,58,99,14.2
571,Ville-Marie,CA,2022-07-28 03:24:18,broken clouds,47.3335,-79.433,59.41,95,56,5.41
572,Dwarka,IN,2022-07-28 03:20:33,overcast clouds,22.2394,68.9678,82.71,76,89,9.08
573,Sarrebourg,FR,2022-07-28 03:24:18,overcast clouds,48.7333,7.05,62.8,69,99,6.51
574,Tazovskiy,RU,2022-07-28 03:24:18,overcast clouds,67.4667,78.7,50.34,78,100,10.29
575,Shache,CN,2022-07-28 03:24:19,clear sky,38.4167,77.2406,92.28,16,4,7.87
576,Abalak,RU,2022-07-28 03:24:19,overcast clouds,58.1286,68.5944,60.28,70,100,10.07
577,San Esteban,HN,2022-07-28 03:24:19,clear sky,15.2,-85.75,70.03,94,6,2.66
578,Kimbe,PG,2022-07-28 03:24:20,few clouds,-5.5502,150.1429,90.5,54,23,6.44
579,Fairlie,GB,2022-07-28 03:24:20,overcast clouds,55.756,-4.8556,52.48,84,100,4.59
580,Harnosand,SE,2022-07-28 03:24:20,few clouds,62.6323,17.9379,50.0,68,12,17.65
581,Lulea,SE,2022-07-28 03:24:21,overcast clouds,65.5842,22.1547,53.67,76,100,10.36
582,Kualakapuas,ID,2022-07-28 03:24:21,overcast clouds,-3.0091,114.3876,84.47,73,97,4.09
583,Machaneng,BW,2022-07-28 03:24:22,clear sky,-23.1862,27.4886,57.83,50,0,7.02
584,Lata,PT,2022-07-28 03:24:22,clear sky,40.1629,-8.3327,54.99,92,0,1.95
585,Yar-Sale,RU,2022-07-28 03:24:22,overcast clouds,66.8333,70.8333,62.74,60,98,11.88
586,Sarakhs,IR,2022-07-28 03:24:23,clear sky,36.5449,61.1577,87.55,24,0,7.61
587,Eureka,US,2022-07-28 03:21:53,few clouds,40.8021,-124.1637,60.21,85,16,5.3
588,Maniitsoq,GL,2022-07-28 03:24:23,scattered clouds,65.4167,-52.9,41.92,84,42,10.25
589,Xai-Xai,MZ,2022-07-28 03:24:23,clear sky,-25.0519,33.6442,58.42,89,0,3.49
590,Great Yarmouth,GB,2022-07-28 03:24:24,overcast clouds,52.6083,1.7305,58.41,75,98,10.22
591,Bud,US,2022-07-28 03:24:24,overcast clouds,39.447,-86.1758,76.05,91,86,5.88
592,Iqaluit,CA,2022-07-28 03:24:24,broken clouds,63.7506,-68.5145,50.7,66,75,3.0
593,Tezu,IN,2022-07-28 03:24:25,overcast clouds,27.9167,96.1667,78.28,97,100,1.01
594,Nantucket,US,2022-07-28 03:23:53,clear sky,41.2835,-70.0995,73.99,88,0,5.75
595,Coolum Beach,AU,2022-07-28 03:24:25,clear sky,-26.5333,153.1,70.11,54,4,6.26
596,Nanakuli,US,2022-07-28 03:24:26,clear sky,21.3906,-158.1547,84.15,54,0,13.8
597,Puerto El Triunfo,SV,2022-07-28 03:24:26,broken clouds,13.2833,-88.55,83.32,84,78,1.36
598,San Pedro,PH,2022-07-28 03:25:26,broken clouds,14.35,121.0167,88.32,73,75,13.8
599,College,US,2022-07-28 03:25:27,broken clouds,64.8569,-147.8028,62.01,59,75,12.66
600,Gizo,SB,2022-07-28 03:25:27,clear sky,-8.103,156.8419,84.49,68,8,8.05
601,Labuhan,ID,2022-07-28 03:25:28,overcast clouds,-6.8844,112.2051,84.9,64,99,7.96
602,Guerrero Negro,MX,2022-07-28 03:25:28,broken clouds,27.9769,-114.0611,68.79,82,57,15.32
603,Bachaquero,VE,2022-07-28 03:25:28,overcast clouds,9.9694,-71.1494,77.92,85,100,4.97
604,Mporokoso,ZM,2022-07-28 03:25:29,few clouds,-9.3727,30.125,54.07,65,21,6.4
605,Bijar,IR,2022-07-28 03:25:29,clear sky,35.8668,47.6051,68.25,52,1,4.18
606,Ahipara,NZ,2022-07-28 03:25:29,broken clouds,-35.1667,173.1667,57.63,85,55,15.05
607,Hirara,JP,2022-07-28 03:25:30,scattered clouds,24.8,125.2833,93.06,62,40,13.8
608,Tatawin,TN,2022-07-28 03:25:30,scattered clouds,32.9297,10.4518,84.04,24,28,3.87
609,Kralendijk,BQ,2022-07-28 03:25:31,scattered clouds,12.15,-68.2667,80.58,89,40,9.22
610,Shizilu,CN,2022-07-28 03:25:31,overcast clouds,35.1711,118.8289,85.78,73,100,6.06
611,Tucumcari,US,2022-07-28 03:25:31,overcast clouds,35.1717,-103.725,75.04,69,100,9.22
612,Hornepayne,CA,2022-07-28 03:25:32,scattered clouds,49.2138,-84.7705,57.38,96,49,6.55
613,Ginir,ET,2022-07-28 03:25:32,broken clouds,7.1333,40.7,54.73,81,77,7.0
614,Bonthe,SL,2022-07-28 03:25:32,light rain,7.5264,-12.505,74.1,91,76,5.95
615,Tandur,IN,2022-07-28 03:25:33,overcast clouds,17.2333,77.5833,79.83,77,100,3.22
616,Olinda,BR,2022-07-28 03:25:33,broken clouds,-8.0089,-34.8553,71.33,94,75,3.44
617,Uyuni,BO,2022-07-28 03:25:34,few clouds,-20.4597,-66.825,44.87,25,21,4.25
618,Vredendal,ZA,2022-07-28 03:25:34,clear sky,-31.6683,18.5012,53.42,68,0,5.14
619,Vilhena,BR,2022-07-28 03:25:34,clear sky,-12.7406,-60.1458,68.22,48,6,3.98
620,Zell Am See,AT,2022-07-28 03:25:35,clear sky,47.3256,12.7944,61.0,1,6,4.72
621,Chimbote,PE,2022-07-28 03:25:35,overcast clouds,-9.0853,-78.5783,62.91,83,86,9.15
622,Pingliang,CN,2022-07-28 03:25:35,clear sky,35.5392,106.6861,82.45,30,0,7.18
623,Brae,GB,2022-07-28 03:25:36,broken clouds,60.3964,-1.353,51.48,80,67,6.82
624,Kota Belud,MY,2022-07-28 03:25:36,broken clouds,6.351,116.4305,85.64,67,79,4.92
625,Pemangkat,ID,2022-07-28 03:25:36,broken clouds,1.1667,108.9667,84.25,67,59,4.59
626,Conceicao Do Araguaia,BR,2022-07-28 03:25:37,clear sky,-8.2578,-49.2647,70.05,48,3,1.57
627,Otjimbingwe,NA,2022-07-28 03:25:37,clear sky,-22.35,16.1333,58.41,20,6,1.25
628,Tiruppuvanam,IN,2022-07-28 03:25:37,few clouds,9.8333,78.2667,80.98,89,20,5.75
629,Aleppo,SY,2022-07-28 03:25:38,clear sky,36.25,37.5,76.86,40,0,8.81
630,Takaka,NZ,2022-07-28 03:25:38,scattered clouds,-40.85,172.8,54.55,81,37,7.54
631,Trapani,IT,2022-07-28 03:25:38,clear sky,37.8333,12.6667,80.28,73,0,4.61
632,Kathmandu,NP,2022-07-28 03:25:39,broken clouds,27.7167,85.3167,71.82,88,75,4.61
633,Soubre,CI,2022-07-28 03:25:39,overcast clouds,5.7856,-6.6083,69.46,98,88,4.38
634,Ust-Omchug,RU,2022-07-28 03:25:39,broken clouds,61.15,149.6333,63.16,33,74,3.47
635,Kudahuvadhoo,MV,2022-07-28 03:25:40,overcast clouds,2.6708,72.8944,82.49,74,99,14.81
636,Esperance,AU,2022-07-28 03:25:40,clear sky,-33.8667,121.9,63.28,47,0,17.45
637,Awjilah,LY,2022-07-28 03:25:40,clear sky,29.1081,21.2869,79.54,52,0,6.33
638,Cloquet,US,2022-07-28 03:20:51,broken clouds,46.7216,-92.4594,62.4,87,77,5.75
639,Portland,US,2022-07-28 03:21:48,few clouds,45.5234,-122.6762,91.99,48,20,6.91
640,Avera,US,2022-07-28 03:25:41,broken clouds,33.194,-82.5271,81.55,60,52,8.03
641,Tulun,RU,2022-07-28 03:25:41,overcast clouds,54.5611,100.5792,67.46,51,100,5.59
642,Tura,IN,2022-07-28 03:25:42,broken clouds,25.5198,90.2201,80.82,84,53,4.29
643,Cabra,ES,2022-07-28 03:25:42,clear sky,37.4725,-4.4421,69.04,48,0,1.1
644,Atherton,GB,2022-07-28 03:26:42,overcast clouds,53.5237,-2.4935,60.3,95,100,1.99
645,Benton,US,2022-07-28 03:26:43,clear sky,36.3334,-94.3335,76.82,93,0,5.75
646,Tiznit,MA,2022-07-28 03:26:43,clear sky,29.5833,-9.5,73.87,56,0,2.35
647,Saint-Georges,GD,2022-07-28 03:26:43,scattered clouds,12.0564,-61.7485,80.28,83,40,17.27
648,Sabla,NG,2022-07-28 03:26:44,overcast clouds,12.7525,4.7077,80.02,74,100,10.2
649,Logrono,ES,2022-07-28 03:26:44,clear sky,42.4667,-2.45,60.3,72,0,9.22
650,Goderich,CA,2022-07-28 03:26:45,clear sky,43.7501,-81.7165,73.72,83,0,11.5
651,Krasnoselkup,RU,2022-07-28 03:26:45,overcast clouds,65.7,82.4667,57.63,68,92,18.07
652,Sorland,NO,2022-07-28 03:26:45,few clouds,67.667,12.6934,49.86,78,24,12.41
653,Sobolevo,RU,2022-07-28 03:26:46,overcast clouds,54.4299,31.8996,59.79,97,99,5.12
654,Seymchan,RU,2022-07-28 03:26:46,broken clouds,62.8833,152.4333,65.21,35,71,5.28
655,La Romana,DO,2022-07-28 03:26:46,clear sky,18.4273,-68.9728,75.25,86,4,8.99
656,Belomorsk,RU,2022-07-28 03:26:47,overcast clouds,64.5232,34.7668,59.99,87,100,8.19
657,Kailua,US,2022-07-28 03:26:47,clear sky,21.4022,-157.7394,84.18,68,0,9.22
658,Luganville,VU,2022-07-28 03:26:47,overcast clouds,-15.5333,167.1667,82.35,74,95,6.24
659,Grand-Santi,GF,2022-07-28 03:26:48,overcast clouds,4.25,-54.3833,72.41,99,100,1.88
660,Tabou,CI,2022-07-28 03:26:48,overcast clouds,4.423,-7.3528,74.82,76,97,11.07
661,Ivangorod,RU,2022-07-28 03:26:48,scattered clouds,59.3716,28.2162,53.69,86,39,4.74
662,Effium,NG,2022-07-28 03:26:49,moderate rain,6.6292,8.0593,71.64,98,100,3.8
663,The Valley,AI,2022-07-28 03:26:49,clear sky,18.217,-63.0578,81.82,69,1,20.02
664,Manyana,BW,2022-07-28 03:26:50,broken clouds,-23.4,21.7167,58.8,35,73,10.54
665,Bonavista,CA,2022-07-28 03:26:50,few clouds,48.6499,-53.1147,59.86,94,11,9.89
666,High Level,CA,2022-07-28 03:26:50,few clouds,58.5169,-117.136,78.91,53,20,4.61
667,Gezing,AT,2022-07-28 03:26:51,clear sky,47.9178,13.1299,59.36,100,9,4.61
668,Kumluca,TR,2022-07-28 03:26:51,clear sky,36.3703,30.2869,82.92,42,0,4.45
669,Rennes,FR,2022-07-28 03:21:58,clear sky,48.1667,-1.6667,61.57,94,0,3.44
670,Noshiro,JP,2022-07-28 03:26:52,clear sky,40.2039,140.0242,85.03,65,9,8.99
671,Doha,QA,2022-07-28 03:26:52,thunderstorm,25.2867,51.5333,89.91,79,40,13.8
672,Kiunga,PG,2022-07-28 03:26:52,broken clouds,-6.1219,141.2906,80.37,88,81,4.34
673,Gaillac,FR,2022-07-28 03:26:53,clear sky,43.9016,1.8969,64.15,66,0,1.45
674,Kathu,TH,2022-07-28 03:26:53,broken clouds,7.9178,98.3332,87.69,99,70,4.99
675,Zakamensk,RU,2022-07-28 03:26:53,overcast clouds,50.3741,103.2863,60.62,60,98,5.21
676,Matias Romero,MX,2022-07-28 03:26:54,overcast clouds,16.8833,-95.0333,72.99,94,86,3.71
677,Isfana,KG,2022-07-28 03:26:54,clear sky,39.8386,69.5306,73.96,35,1,5.55
678,Lichinga,MZ,2022-07-28 03:26:54,clear sky,-13.3128,35.2406,50.09,87,0,6.91
679,Miri,MY,2022-07-28 03:24:19,few clouds,4.4148,114.0089,87.94,66,20,2.3
680,Zhifang,CN,2022-07-28 03:26:55,overcast clouds,30.35,114.3167,80.58,80,100,6.64
681,Mocuba,MZ,2022-07-28 03:26:55,clear sky,-16.8392,36.9856,56.97,92,0,2.91
682,Aden,YE,2022-07-28 03:26:56,few clouds,12.7794,45.0367,82.56,76,20,4.76
683,Banda Aceh,ID,2022-07-28 03:26:56,overcast clouds,5.5577,95.3222,82.11,74,91,4.88
684,Weligama,LK,2022-07-28 03:26:56,overcast clouds,5.9667,80.4167,78.62,84,91,8.48
685,La Orilla,MX,2022-07-28 03:26:57,overcast clouds,17.9833,-102.2333,79.93,79,100,3.36
686,Beloha,MG,2022-07-28 03:26:57,clear sky,-25.1667,45.05,57.54,81,0,4.99
687,Una,IN,2022-07-28 03:26:57,overcast clouds,20.8167,71.0333,81.54,78,99,6.31
688,Yerbogachen,RU,2022-07-28 03:26:58,light rain,61.2767,108.0108,73.58,66,45,6.35
689,Pacific Grove,US,2022-07-28 03:26:58,broken clouds,36.6177,-121.9166,64.81,87,75,5.75
690,Trelew,AR,2022-07-28 03:25:06,clear sky,-43.249,-65.3051,40.23,80,2,15.55
691,Norfolk,US,2022-07-28 03:27:59,clear sky,42.1668,-71.2495,71.92,77,0,0.0
692,Great Falls,US,2022-07-28 03:26:29,clear sky,47.5002,-111.3008,78.19,37,0,11.5
693,Faya,SA,2022-07-28 03:27:59,overcast clouds,18.3851,42.4509,63.12,63,100,4.72
694,Henties Bay,NA,2022-07-28 03:28:00,clear sky,-22.116,14.2845,52.63,85,2,2.06
695,Leninsk,RU,2022-07-28 03:28:00,few clouds,48.7119,45.1994,73.31,60,14,5.59
696,Roznava,SK,2022-07-28 03:26:27,broken clouds,48.6601,20.5376,66.07,76,73,4.5
697,Barao De Melgaco,BR,2022-07-28 03:28:00,clear sky,-16.1944,-55.9675,71.85,37,0,2.98
698,Yangcun,CN,2022-07-28 03:28:01,light rain,39.3639,117.0603,73.38,89,100,7.74
699,Mikuni,JP,2022-07-28 03:28:01,overcast clouds,36.2171,136.1519,87.71,71,100,6.82
700,Mercedes,AR,2022-07-28 03:28:01,overcast clouds,-34.6515,-59.4307,60.64,94,100,12.55
701,Bekhtery,UA,2022-07-28 03:28:02,clear sky,46.251,32.2927,70.99,78,6,1.99
702,Khandyga,RU,2022-07-28 03:28:02,few clouds,62.6667,135.6,84.6,36,11,3.51
703,Bushehr,IR,2022-07-28 03:28:02,broken clouds,28.9684,50.8385,91.49,66,75,11.5
704,Veraval,IN,2022-07-28 03:28:03,overcast clouds,20.9,70.3667,81.81,78,100,6.33
705,Lakota,CI,2022-07-28 03:28:03,overcast clouds,5.8528,-5.6883,69.46,97,98,5.03
706,North Platte,US,2022-07-28 03:28:04,broken clouds,41.1239,-100.7654,75.09,74,75,11.99
707,Pacifica,US,2022-07-28 03:28:04,mist,37.6138,-122.4869,69.15,92,20,21.85
708,Heihe,CN,2022-07-28 03:28:04,moderate rain,50.2441,127.4902,77.58,51,100,8.16
709,Shaowu,CN,2022-07-28 03:28:05,scattered clouds,27.3409,117.4831,96.57,48,47,1.74
710,Bairiki,KI,2022-07-28 03:28:05,scattered clouds,1.3292,172.9752,86.0,70,40,13.8
711,Thinadhoo,MV,2022-07-28 03:28:05,overcast clouds,0.5333,72.9333,83.17,72,95,13.62
712,Ust-Tsilma,RU,2022-07-28 03:28:06,overcast clouds,65.441,52.1498,65.71,50,92,7.18
713,Bafra,TR,2022-07-28 03:28:06,clear sky,41.5678,35.9069,70.83,69,0,4.9
714,Mulatupo,PA,2022-07-28 03:28:06,overcast clouds,8.9492,-77.7652,76.12,92,100,7.27
715,Tocopilla,CL,2022-07-28 03:28:07,overcast clouds,-22.092,-70.1979,61.41,72,91,10.47
716,Marzuq,YE,2022-07-28 03:28:07,overcast clouds,14.4,46.4667,81.12,43,99,6.02
717,Mae Sai,TH,2022-07-28 03:28:07,few clouds,20.4335,99.8762,87.19,63,19,1.34
718,Rochegda,RU,2022-07-28 03:28:08,few clouds,62.8,43.25,64.99,96,21,5.12
719,Nueva Loja,EC,2022-07-28 03:28:08,overcast clouds,0.0847,-76.8828,67.15,98,100,2.3
